,n_episodes,Mean Reward BC,Mean Reward GAIL,Rescaled Mean Reward BC,Rescaled Mean Reward GAIL
0,4,-9.787142968636928,-20.3218335833974,0.8743930726469602,0.5901290737584929
1,4,-7.807474262601377,-57.08857187429143,0.9278116839219358,-0.40197030863925987
2,4,-7.542309005150767,-60.85716931166029,0.9349668002139687,-0.5036606778131115
3,11,-6.301561503975424,-69.86266712118835,0.96844664876318,-0.7466615321268558
4,11,-7.134244646166491,-106.081256223945,0.9459778503463951,-1.723969869784379
5,11,-6.752377306353838,-53.917451818741505,0.9562820102908697,-0.31640203702025166
6,18,-5.843447566858378,-31.57091927957711,0.9808082172679985,0.2865881155309495
7,18,-6.254865997932038,-107.02420013206434,0.9697066621573479,-1.7494139018733665
8,18,-8.849668096391381,-26.638623465698657,0.899689530396615,0.419679269607126
